PG_Name,Address,Area,Contact,Amenities,Primary_Image_URL,All_Image_URLs,Image_Count,Detail_Page_URL,Source
"MADHAVA NEW LUXURY PG FOR LADIES","Address : # 1, Kodihalli Main road, Manipal Global, Old Airport Road, Near Leela Palace & Manipal, Bangalore                                       Landmark: Manipal Global. Near Manipal Hospital, Leel","indiranagar","9440620860","wifi; ac; tv; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://1.bp.blogspot.com/-Q2U9Rnjvd4w/Xfjw1jnC4bI/AAAAAAAAIv0/dEa617YZC-k6gmsBsvL9NGmpeTnD2uGKgCLcBGAsYHQ/s1600/IMG-20191213-WA0020.jpg; https://1.bp.blogspot.com/-jzKsD3-bRog/XfjwzZMl_VI/AAAAAAAAIvU/hz29nhj_3-8KwlGvZrboZZpX89yr9uIZgCLcBGAsYHQ/s1600/IMG-20191213-WA0007.jpg; https://1.bp.blogspot.com/-Sk7wg24ql6s/XfjwzXsGUvI/AAAAAAAAIvY/AIsE7z8jLJcuc99m6zbrTbvTM_aEgEvDgCLcBGAsYHQ/s1600/IMG-20191213-WA0009.jpg; https://1.bp.blogspot.com/-FrMrZe_5bAY/XfjwztFOybI/AAAAAAAAIvc/oX6v9PIr9hwL68mK2q1gMFyIQfOtYepFQCLcBGAsYHQ/s1600/IMG-20191213-WA0012.jpg",5,"https://www.payingguestinbengaluru.com/Madhava-Ladies-PG-near-Manipal-Global-Bangalore.html","payingguestinbengaluru.com"
"SRI VENKATESHWARA PG FOR LADIES IN INDIRANAGAR","Address  :                      #91/1, 100 ft. Road, Doopanahalli Main Road, 15th Main, Indiranagar, Bangalore                       Landmark: Doopanahalli Arch & near New Horizon School Indiranagar L","indiranagar","7989232159","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://1.bp.blogspot.com/-OUfRbnqLw6w/Vkqp1xUrdoI/AAAAAAAADnU/rD3RoiRcTXQ/s1600/IMG_5051.JPG; https://3.bp.blogspot.com/-L2a-E8Ql3aQ/Vkqp0pizFBI/AAAAAAAADm8/Z7Q5qrhqL08/s1600/IMG_5048.JPG; https://2.bp.blogspot.com/-4ab9MArlpXk/Vkqp0Ot_2-I/AAAAAAAADmw/_sBj0ssu5lo/s1600/IMG_5046.JPG; https://1.bp.blogspot.com/-OUfRbnqLw6w/Vkqp1xUrdoI/AAAAAAAADnU/rD3RoiRcTXQ/s1600/IMG_5051.JPG",5,"https://www.payingguestinbengaluru.com/VENKATESHWARA PAYING GUEST FOR LADIES NEAR INDIRANAGAR DOOPANAHALLI.html","payingguestinbengaluru.com"
"ATLANTIS NEW DELUXE PG FOR LADIES IN INDIRANAGAR","Address  :                      No.814, 10th A Cross, 1st Stage, Binnamangala, Hoysalanagara, Indiranagar, Bangalore - 560038                                          Landmark : Behind Cafe Coffee Day","indiranagar","7411699581","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://1.bp.blogspot.com/-pgYich-vd3Y/X5e-F9M6y7I/AAAAAAAAI-k/pIMvgX--IhcOZPBqVxNvUXnyWN-TAhe2QCLcBGAsYHQ/s1280/Paying%2BGuest%2Bin%2BBengaluru%2B%252819%2529.jpeg",5,"https://www.payingguestinbengaluru.com/Atlantis-PG-in-Indiranagar-Bangalore.html","payingguestinbengaluru.com"
"OM SAI LUXURY PAYING GUEST FOR LADIES","Address  : 36/2 ,4th cross , Near  Chinmaya mishan hospital, Michael palya, Indiranagar, Bangalore-75                                          Landmark : Sapna book store, Swami Vivekananda metro stat","indiranagar","0900849952","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://3.bp.blogspot.com/-8OuWU9kYlXI/VvuAIxbR10I/AAAAAAAAFQM/s4qVvd6wKbMNSN_GdWv5f3U-aj6lVqT4A/s1600/IMG_5639.JPG; https://1.bp.blogspot.com/-noXluX_6czI/VvuAMY6odhI/AAAAAAAAFQQ/dzVWQ-Nfh4cJMlkWbzjaRjBD4NF93lapQ/s1600/IMG_5640.JPG; https://4.bp.blogspot.com/-Uqhw8M7l-oU/VvuAQZL8pHI/AAAAAAAAFQU/_oy-Ia61jnUSa8JugvZbJILLyuDtUtOwA/s1600/IMG_5641.JPG; https://2.bp.blogspot.com/-iAc6y4ixAFU/VvuAT_QY2wI/AAAAAAAAFQc/QEEgWXqANQso0urwVsikHYM2TB6GlBxuw/s1600/IMG_5642.JPG",5,"https://www.payingguestinbengaluru.com/OM SAI LUXURY PAYING GUEST FOR LADIES IN INDIRANAGAR BANGALORE.html","payingguestinbengaluru.com"
"SRI VENKATESHWARA NEW LUXURY  PG FOR LADIES","No 38, Domodhar Mudaliar Street, Connected to Car Street, Near Halasuru Metro Station, Suzuki Opposite Road Halasuru, Bangalore 560008 Landmark: Near 1 MG Road Mall & LIDO Mall, Halasuru Metro Station","indiranagar","9632395799","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-9I3-_iPLL74/VOZDZouQJ1I/AAAAAAAAAZE/odyuxBsXHo0/s1600/IMG_3077.JPG; https://3.bp.blogspot.com/-izwjE5GACAs/VOZDZ2cpaRI/AAAAAAAAAZI/Q9mMO1bd_UQ/s1600/IMG_3078.JPG; https://1.bp.blogspot.com/-gWUdr9mIr8Q/VOZDeKS4ssI/AAAAAAAAAZc/aHRklgSIJRw/s1600/IMG_3081.JPG; https://3.bp.blogspot.com/-HVm7j5uUnKE/VOZDhZ-dvqI/AAAAAAAAAZs/Sdkwp-PnbVI/s1600/IMG_3083.JPG",5,"https://www.payingguestinbengaluru.com/Venkateshwara-Ladies-PG-in-Halasuru-Bangalore.html","payingguestinbengaluru.com"
"VENKATESHWARA PG  FOR LADIES","#91/1, 100 ft. Road, 15th Main, Indiranagar, Bangalore Landmark: Doopanahalli Arch & near New Horizon School Indiranagar","indiranagar","7338004902","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://1.bp.blogspot.com/-OUfRbnqLw6w/Vkqp1xUrdoI/AAAAAAAADnU/rD3RoiRcTXQ/s1600/IMG_5051.JPG; https://3.bp.blogspot.com/-L2a-E8Ql3aQ/Vkqp0pizFBI/AAAAAAAADm8/Z7Q5qrhqL08/s1600/IMG_5048.JPG; https://2.bp.blogspot.com/-4ab9MArlpXk/Vkqp0Ot_2-I/AAAAAAAADmw/_sBj0ssu5lo/s1600/IMG_5046.JPG; https://1.bp.blogspot.com/-OUfRbnqLw6w/Vkqp1xUrdoI/AAAAAAAADnU/rD3RoiRcTXQ/s1600/IMG_5051.JPG",5,"https://www.payingguestinbengaluru.com/VENKATESHWARA PAYING GUEST FOR LADIES NEAR INDIRANAGAR DOOPANAHALLI.html","payingguestinbengaluru.com"
"LAKSHMI NEW LUXURY PAYING GUEST NEAR INDIRANAGAR FOR LADIES","Address  : # 1135, Opp. to Mary Cafe and Near Bharat Petrol Bunk, 1st Cross, New Thippasandra Main Road, Bangalore - 75.                                           Landmark : Opp.  to Mary Cafe and Nea","indiranagar","7619547275","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-alSBGpW3F6s/WPc-twF1mKI/AAAAAAAAGm8/TlIFGyxpuds73aUawvz-DxPu6w-c8x8PwCLcB/s1600/IMG-20170101-WA0012.jpg; https://2.bp.blogspot.com/-QATa8ynNjag/WPc-tfoKI4I/AAAAAAAAGm4/nnOBGdvxs3EoTEDkNtibHnx20Dpasa8_ACLcB/s1600/IMG-20170101-WA0009.jpg; https://2.bp.blogspot.com/-i9WhE4mJJJ0/WDkp6H4gG8I/AAAAAAAAGTw/apllYsjR8VoVqJQQ_IQWDmymJZZceuRGgCLcB/s1600/12.jpeg; https://4.bp.blogspot.com/-8LW7tThQQzU/WPc-t7pgd0I/AAAAAAAAGnA/obkyTLzyOTk1SjDEIsvAMGHgfmhD7cLBwCLcB/s1600/IMG-20170101-WA0013.jpg",5,"https://www.payingguestinbengaluru.com/LAKSHMI NEW LUXURY PAYING GUEST FOR LADIES IN NEW THIPPASANDRA BANGALORE.html","payingguestinbengaluru.com"
"BHAVYA REDDY NEW LUXURY PG FOR LADIES","Address  :                      # 126B, 1st Cross, Amarajyothi Layout, Inner Ring Road, Domlur, Bangalore-71                                          Landmark : Close to Embassy Golf Links, Dell, IBM,","indiranagar","9900293666","wifi; ac; tv; parking; laundry; security; kitchen; refrigerator; microwave","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-Bh6Jkua3H-U/WYW4Y3E8uXI/AAAAAAAAG34/12VmA4pc2W8v12c1HqOtg7gOey4EsyItgCLcBGAs/s1600/WhatsApp%2BImage%2B2017-08-03%2Bat%2B3.55.15%2BPM.jpeg; https://1.bp.blogspot.com/-63LDdjdBoVw/WYW4aG7qPAI/AAAAAAAAG4E/hodvV85JgCsi45SU1cgdpTSwrtVNAPx_gCLcBGAs/s1600/WhatsApp%2BImage%2B2017-08-03%2Bat%2B3.55.18%2BPM.jpeg; https://4.bp.blogspot.com/-1_5UZ6U32UQ/WYW4ZhZ10-I/AAAAAAAAG4A/6g1gf7M6COEtcvNHCAwv5vmtyV5WDqHwgCLcBGAs/s1600/WhatsApp%2BImage%2B2017-08-03%2Bat%2B3.55.16%2BPM.jpeg; https://2.bp.blogspot.com/-V2WomuiwQbg/VdokJf3ATII/AAAAAAAACb8/JH1vt-pcd4o/s1600/IMG_4352.JPG",5,"https://www.payingguestinbengaluru.com/BHAVYA REDDY NEW LUXURY PG FOR LADIES IN DOMLUR BANGALORE.html","payingguestinbengaluru.com"
"OM SAI GANESH NEW LUXURY PG FOR MEN","Subbaiah Reddy Road, Near Gandharva Bakery, Near Halasuru Metro Station, Halasuru, Bangalore 560008 Landmark: Near Gandharva Bakery . Halasuru Metro & Indiranagar","indiranagar","7760701454","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-f6XrdYeQEnE/VM5m6M-rxBI/AAAAAAAAALk/_ZCRQyKpmiY/s1600/IMG_2803.JPG",5,"https://www.payingguestinbengaluru.com/OM SAI GANESH NEW LUXURY PG FOR MEN IN HALASURU BANGALORE.html","payingguestinbengaluru.com"
"SRI VALLI SUBRAHMANYESHWARA SWAMY PG FOR LADIES","Address  : # 5, 2nd Main, 4th Cross, Near Vishal Mart, New Thippasandra, Bangalore-75                                          Landmark : Near Vishal Mart","indiranagar","9886753624","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-Bh6Jkua3H-U/WYW4Y3E8uXI/AAAAAAAAG34/12VmA4pc2W8v12c1HqOtg7gOey4EsyItgCLcBGAs/s1600/WhatsApp%2BImage%2B2017-08-03%2Bat%2B3.55.15%2BPM.jpeg; https://1.bp.blogspot.com/-63LDdjdBoVw/WYW4aG7qPAI/AAAAAAAAG4E/hodvV85JgCsi45SU1cgdpTSwrtVNAPx_gCLcBGAs/s1600/WhatsApp%2BImage%2B2017-08-03%2Bat%2B3.55.18%2BPM.jpeg; https://4.bp.blogspot.com/-1_5UZ6U32UQ/WYW4ZhZ10-I/AAAAAAAAG4A/6g1gf7M6COEtcvNHCAwv5vmtyV5WDqHwgCLcBGAs/s1600/WhatsApp%2BImage%2B2017-08-03%2Bat%2B3.55.16%2BPM.jpeg; https://2.bp.blogspot.com/-V2WomuiwQbg/VdokJf3ATII/AAAAAAAACb8/JH1vt-pcd4o/s1600/IMG_4352.JPG",5,"https://www.payingguestinbengaluru.com/SRI VALLI SUBRAHMANYESHWARA SWAMY LADIES PG IN BANGALORE INDIRANAGAR.html","payingguestinbengaluru.com"
"SAI BALAJI NEW EXECUTIVE PG IN INDIRANAGAR FOR LADIES","# 66, 17th A Main Road, HAL 2nd Stage, Indiranagar, Bangalore Landmark: Near Domlur Flyover and Behind Bajaj Showroom & Nandhini Hotel and Opp. to Diamond District","indiranagar","9731544581","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-9O5yME2u7PY/VWv953QNs1I/AAAAAAAABmk/GGzjz3Nryy0/s1600/DSC_0123_1_w.jpg; https://3.bp.blogspot.com/-Xu43t19Ntjo/VWv96IN8B0I/AAAAAAAABms/Cejn_Z7bnEs/s1600/DSC_0125_1_w.jpg; https://2.bp.blogspot.com/-JT9FKd8h3EE/VWv94ct9hnI/AAAAAAAABmI/Dlqh0TEnFFU/s1600/DSC_0098_1_w.jpg; https://3.bp.blogspot.com/-_yfUtFe_8Uw/VWv95nSnQ7I/AAAAAAAABmg/lDpHm2h0XPU/s1600/DSC_0120_1_w.jpg",5,"https://www.payingguestinbengaluru.com/SAI BALAJI PG IN INDIRANAGAR BANGALORE FOR LADIES.html","payingguestinbengaluru.com"
"SVNS VENKATA NAMRUTHA  NEW LUXURY PG FOR LADIES NEAR INDIRANAGAR","Address  :                      Opp. to Post Office, New Thippasandra Main Road, Bangalore                                          Landmark : Opp. to Post Office. Close to BEMl Gate & Bagmane Tech Pa","indiranagar","8095233426","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Sri Ram Sai/03.JPG; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Lakshmi Ramana Kbhalli/IMG_2279.JPG; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Lakshmi Ramana Kbhalli/IMG_2270.JPG; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Lakshmi Ramana Kbhalli/IMG_2280.JPG",5,"https://www.payingguestinbengaluru.com/SVNS PG IN NEW THIPPASANDRA BANGALORE.html","payingguestinbengaluru.com"
"R B HOUSE NEW EXECUTIVE PG FOR WOMEN  NEAR INDIRANAGAR","# 6, 2nd Cross, Rustambagh Layout, Old Airport Road, Bangalore-17","indiranagar","9880027621","wifi; ac; tv; parking; laundry; security; kitchen; refrigerator; microwave","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-wxJ_gLuc-dk/VgQE9_KdaZI/AAAAAAAAC2g/Hf5UgrL2bn0/s1600/IMG_4795.JPG; https://1.bp.blogspot.com/-A3HTksNdyrI/VgQE-Uz3WbI/AAAAAAAAC2s/F2k6ezzuBuQ/s1600/IMG_4797.JPG; https://4.bp.blogspot.com/-Z8g7j678Vzo/VgQE_-FVRlI/AAAAAAAAC3M/bhu5anwXa24/s1600/IMG_4801.JPG; https://4.bp.blogspot.com/-gLF8XI2LH-w/VgQE_VniHQI/AAAAAAAAC3A/vpy-LWUu0Us/s1600/IMG_4800.JPG",5,"https://www.payingguestinbengaluru.com/R B HOUSE NEW EXECUTIVE PG FOR WOMEN IN KODIHALLI NEAR DOMLUR.html","payingguestinbengaluru.com"
"JAI SRI RAM LUXURY LADIES PAYING GUEST  IN INDIRANAGAR","#28/2, Near Nandini Hotel, 18th Main, Indiranagar, Bangalore-560008","indiranagar","8884350510","ac; tv; parking; meals; security","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"LLN NEW LUXURY PAYING GUEST NEAR INDIRANAGAR FOR LADIES","Address  :                      LLN PG for Ladies, New Thippasandra Main Road, Bangalore                                          Landmark :                      Next to Shiva Temple","indiranagar","9916293298","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-MlV46F-JoGk/Vx5U_CCBvrI/AAAAAAAAFcA/XpF7VEC15akVxopIhW7X9P-BBe5OJkRbQCLcB/s1600/IMG_4037.JPG; https://1.bp.blogspot.com/-Mwa__0PrAaQ/VtlxQUQryRI/AAAAAAAAFJI/PTFEb-L8BY0/s1600/IMG_5549.JPG; https://4.bp.blogspot.com/-_VA6h1yB4O0/Vx5U-71ncXI/AAAAAAAAFb8/uM6UHdBMyI45_9fsK3eGnwrBwORq9e8aQCLcB/s1600/IMG_4036.JPG; https://1.bp.blogspot.com/-IOBi4ws1IxE/Vx5U_snifvI/AAAAAAAAFcE/6UPEgz4x00sk2AjlRF6ZAj_YRUO93GL0ACLcB/s1600/IMG_4047.JPG",5,"https://www.payingguestinbengaluru.com/LLN NEW LUXURY PG IN NEW THIPPASANDRA BANGALORE.html","payingguestinbengaluru.com"
"SEVEN HILLS LUXURY  PAYING GUEST FOR LADIES  CLOSE TO INDIRANAGAR","# 22/3, 1st Main, Near Vijaya bank, Domlur layout, Bangalore","indiranagar","9886940319","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/KAMALA KUTEERA PAYING GUEST FOR LADIES/2012-10-25 15.00.13.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/KAMALA KUTEERA PAYING GUEST FOR LADIES/2012-10-25 15.00.40.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/KAMALA KUTEERA PAYING GUEST FOR LADIES/2012-10-25 15.04.09.jpg",5,"https://www.payingguestinbengaluru.com/SEVEN HILLS LUXURY PAYING GUEST FOR LADIES AND GENTS.html","payingguestinbengaluru.com"
"ANNAPOORNA NEW HI-TECH PAYING GUEST FOR LADIES","Address :                    Nahar Arcade, # 21, Thimma Reddy Layout, Old Airport Road, 2nd Cross, Bangalore - 560017                                      Landmark :  Near Kempfort (Total Mall / Shiva","indiranagar","8884540494","ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://2.bp.blogspot.com/-dlHlG8dAqUA/VPalNjWh5rI/AAAAAAAAAlQ/0fIv6ou8GeU/s1600/IMG_3372.JPG; https://3.bp.blogspot.com/-r5HSlitIx28/VPalKDoJr-I/AAAAAAAAAlI/ZXg9kxLu40o/s1600/IMG_3374.JPG; https://2.bp.blogspot.com/-LOv_jyNf7og/VPalHqQvSGI/AAAAAAAAAlA/HahKsI-RysI/s1600/IMG_3371.JPG; https://1.bp.blogspot.com/-13fZoxQZJE4/VPalO6O5qoI/AAAAAAAAAlY/mQRfwKrWT7U/s1600/IMG_3376.JPG",5,"https://www.payingguestinbengaluru.com/ANNAPOORNA NEW HI-TECH PAYING GUEST FOR LADIES.html","payingguestinbengaluru.com"
"RATNAM NEW LUXURY PG FOR LADIES NEAR INDIRANAGAR METRO STATION","Address  : # 3, CMH Road, Near Lakshmi Puram Bustop, Ulsoor, Indirnagar, Bangalore                                          Landmark : Near Metro Station","indiranagar","7619579959","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-p_8D3PwiwkA/VM5mr9doSDI/AAAAAAAAAK8/FDdpTXZVvK8/s1600/IMG_2797.JPG; https://3.bp.blogspot.com/-rQP97_TrBJA/VPn21tWFNmI/AAAAAAAAAmo/m-w9BGKIVpw/s1600/WP_20141121_012.jpg; https://4.bp.blogspot.com/-f6XrdYeQEnE/VM5m6M-rxBI/AAAAAAAAALk/_ZCRQyKpmiY/s1600/IMG_2803.JPG; https://3.bp.blogspot.com/-sJ-EH97oBfM/VjENJaN2cGI/AAAAAAAADZs/Bb1BD1B5XBs/s1600/IMG_5011.JPG",5,"https://www.payingguestinbengaluru.com/RATNAM NEW LUXURY PAYING GUEST FOR LADIES IN INDIRANAGAR BANGALORE.html","payingguestinbengaluru.com"
"DINESH LUXURY PAYING GUEST FOR LADIES NEAR INDIRANAGAR EMPIRE","Address  : # 683/A, 5th A Main, 6th Cross, HAL 3rd Stage, New Thippasandra, Bangalore - 560008                                          Landmark : Hotel Empire","indiranagar","9742008984","wifi; ac; tv; parking; meals; laundry; security; kitchen; refrigerator; microwave","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://1.bp.blogspot.com/-gXbDL0VtCjs/Wcn6VxcXISI/AAAAAAAAHDI/DTITYttdx6whdpJ4s7lBYhZ4jY8Lun5igCLcBGAs/s1600/WhatsApp%2BImage%2B2017-09-25%2Bat%2B1.34.32%2BPM.jpeg; https://2.bp.blogspot.com/-73few-UVB6s/Wcn6VjuBnxI/AAAAAAAAHDE/8CW510CNtU86dE3sL3mGG6bQ1W45Qf-zgCLcBGAs/s1600/WhatsApp%2BImage%2B2017-09-25%2Bat%2B1.34.32%2BPM%25281%2529.jpeg; https://1.bp.blogspot.com/-melFPELVjfk/Wcn6U-wo_cI/AAAAAAAAHC8/r9kfiBxyPng0DOW1czo8qTEc8rL8Vq1uwCLcBGAs/s1600/WhatsApp%2BImage%2B2017-09-25%2Bat%2B1.34.29%2BPM.jpeg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/PLEASURE_PAYING_GUEST/2012-02-03 10.58.37.jpg",5,"https://www.payingguestinbengaluru.com/DINESH LUXURY PAYING GUEST FOR LADIES IN BANGALORE NEW THIPPASANDRA.html","payingguestinbengaluru.com"
"SRI SAI BALAJI LUXURY PG NEAR INDIRANAGAR FOR LADIES","# 6, 6th Cross, 6th Main, kodihalli, Landmark: Opp. to Anjaneya Tech Park, Diamond District, Near Leela Palace","indiranagar","9844666450","wifi; ac; tv; parking; meals; security","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80","https://images.unsplash.com/photo-1560448204-e02f11c3d0e2?w=800&q=80",1,"","payingguestinbengaluru.com"
"SRI SAI LADIES PG NEAR DOOPANAHALLI, INDIRANAGAR","# 2/1, 13th F Main, Near Nandini Bagini Restaurant, Doopanahalli, Indiranagar, Bangalore Landmark: Near Doopanhalli Bustop","indiranagar","9611985422","wifi; ac; tv; parking; meals; laundry; security","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Random/Srivenkateshwara_itpl_janardhan_charan (2).jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/LAKSHMI PG SAI NAGAR/06.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/LAKSHMI PG SAI NAGAR/08.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/LAKSHMI PG SAI NAGAR/05.jpg",5,"https://www.payingguestinbengaluru.com/SRI SAI PAYING GUEST FOR LADIES IN INDIRANAGAR BANGALORE.html","payingguestinbengaluru.com"
